DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.396732	39	6	2	11	2	2	1	0	64	8	0	2.83584	0	1.51417e-05
DL	0.396821	39	6	3	1	3	2	4	0	66	6	0	2.98245	0	0
DL	0.396875	39	6	3	1	6	5	2	0	759	20	0	14.1605	0	7.5846e-08
DL	0.396875	39	6	3	4	3	2	5	0	378	20	0	13.2577	0	6.37153e-06
DL	0.396911	39	6	3	7	2	2	1	0	110	12	0	2.86385	1	1
DL	0.396946	39	6	3	9	2	2	2	0	13	2	0	-2.38291	0	1.34933e-05
DL	0.396982	39	6	3	7	6	5	1	0	200	8	0	3.67624	0	1.72843e-07
DL	0.396982	39	6	3	11	2	2	3	0	110	12	0	7.46281	0	1.02659e-06
DL	0.397071	39	7	0	1	3	2	1	0	167	12	0	2.85507	1	1
DL	0.397125	39	7	0	1	6	5	2	0	759	20	0	14.11	0	8.2799e-07
DL	0.397125	39	7	0	4	3	2	2	0	22	2	0	-2.34836	0	1.35328e-08
DL	0.397161	39	7	0	7	2	2	3	0	110	12	0	7.36944	0	2.83696e-06
DL	0.397196	39	7	0	9	2	2	4	0	43	6	0	2.67742	0	1.3246e-07
DL	0.397232	39	7	0	7	6	5	1	0	200	8	0	3.71624	0	6.63368e-08
DL	0.397232	39	7	0	11	2	2	5	0	251	20	0	13.1349	0	0.0177732
DL	0.397321	39	7	1	1	3	2	3	0	167	12	0	7.4146	0	7.80098e-13
DL	0.397375	39	7	1	1	6	5	2	0	759	20	0	14.1531	0	3.3131e-07
DL	0.397375	39	7	1	4	3	2	4	0	66	6	0	2.73452	0	5.32907e-15
DL	0.397411	39	7	1	7	2	2	5	0	251	20	0	12.6671	0	0.228659
DL	0.397446	39	7	1	9	2	2	1	0	64	8	0	7.16676	0	0
DL	0.397482	39	7	1	7	6	5	1	0	200	8	0	3.77988	0	4.68932e-09
DL	0.397482	39	7	1	11	2	2	2	0	13	2	0	-2.40624	0	1.20481e-05
DL	0.397571	39	7	2	1	3	2	5	0	378	20	0	12.6301	0	0.0891093
DL	0.397625	39	7	2	1	6	5	2	0	759	20	0	14.114	0	2.50546e-06
DL	0.397625	39	7	2	4	3	2	1	0	98	8	0	7.05141	0	0
DL	0.397661	39	7	2	7	2	2	2	0	13	2	0	-2.30578	0	4.12577e-06
DL	0.397696	39	7	2	9	2	2	3	0	110	12	0	7.39764	0	2.5195e-06
DL	0.397732	39	7	2	7	6	5	1	0	200	8	0	3.86281	0	2.13122e-10
DL	0.397732	39	7	2	11	2	2	4	0	43	6	0	2.74585	0	1.01484e-07
DL	0.397804	39	7	3	1	2	2	1	0	110	12	1	2.76431	0	2.34783e-08
DL	0.397839	39	7	3	3	2	2	1	0	110	12	2	2.71621	1	1
DL	0.397875	39	7	3	1	6	5	2	0	759	20	0	14.177	0	9.30327e-07
DL	0.397893	39	7	3	5	3	2	1	0	167	12	1	2.63758	0	7.21645e-16
DL	0.397946	39	7	3	8	3	2	1	0	167	12	2	2.63722	1	1
DL	0.397964	39	7	3	11	1	2	2	0	5	2	0	-2.01367	0	1.90923e-07
DL	0.397982	39	7	3	7	6	5	1	0	200	8	0	4.04637	0	7.10998e-12
DL	0.397982	39	7	3	12	1	2	3	0	53	12	0	7.50312	0	9.47207e-07
DL	0.398071	39	8	0	1	3	2	4	0	66	6	0	2.52396	0	1.03434e-12
DL	0.398125	39	8	0	1	6	5	2	0	759	20	0	14.1157	0	1.06877e-05
DL	0.398125	39	8	0	4	3	2	5	0	308	18	0	12.9555	0	6.91142e-12
DL	0.398179	39	8	0	7	3	2	1	0	167	12	0	2.59346	1	1
DL	0.398232	39	8	0	7	6	5	1	0	200	8	0	3.98789	0	1.51816e-11
DL	0.398232	39	8	0	10	3	2	3	0	167	12	0	7.59233	0	2.18714e-14
DL	0.398321	39	8	1	1	3	2	4	0	66	6	0	2.46113	0	1.99807e-12
DL	0.398375	39	8	1	1	6	5	2	0	759	20	0	14.159	0	6.64224e-06
DL	0.398375	39	8	1	4	3	2	5	0	308	18	0	12.9379	0	1.06256e-11
DL	0.398411	39	8	1	7	2	2	1	0	110	12	0	2.66258	1	1
DL	0.398446	39	8	1	9	2	2	2	0	13	2	0	-1.9501	0	5.80976e-08
DL	0.398482	39	8	1	7	6	5	1	0	200	8	0	3.91551	0	4.32487e-11
DL	0.398482	39	8	1	11	2	2	3	0	110	12	0	7.55399	0	5.02706e-07
DL	0.398571	39	8	2	1	3	2	1	0	98	8	0	2.67115	0	0.00149588
DL	0.398625	39	8	2	1	6	5	2	0	759	20	0	14.1335	0	1.10565e-05
DL	0.398625	39	8	2	4	3	2	2	0	22	2	0	-1.85265	0	8.11184e-13
DL	0.398661	39	8	2	7	2	2	3	0	110	12	0	7.55996	0	4.33271e-07
DL	0.398696	39	8	2	9	2	2	4	0	43	6	0	2.3689	0	1.06325e-06
DL	0.398732	39	8	2	7	6	5	1	0	200	8	0	3.9256	0	3.67573e-11
DL	0.398732	39	8	2	11	2	2	5	0	204	18	0	12.8494	0	6.87522e-11
DL	0.398821	39	8	3	1	3	2	3	0	167	12	0	7.60827	0	5.26024e-13
DL	0.398875	39	8	3	1	6	5	2	0	759	20	0	13.9941	0	0.000439221
DL	0.398875	39	8	3	4	3	2	4	0	66	6	0	2.33703	0	7.50733e-13
DL	0.398911	39	8	3	7	2	2	5	0	251	20	0	12.5543	1	0.385817
DL	0.398946	39	8	3	9	2	2	1	0	64	8	0	6.74206	0	4.47205e-09
DL	0.398982	39	8	3	7	6	5	1	0	200	8	0	3.81131	0	1.72908e-10
DL	0.398982	39	8	3	11	2	2	2	0	13	2	0	-1.7434	0	3.05719e-09
DL	0.399071	39	9	0	1	3	2	1	0	167	12	1	2.64492	0	5.43343e-13
DL	0.399125	39	9	0	1	6	5	2	0	759	20	0	14.1485	0	2.22482e-05
DL	0.399125	39	9	0	4	3	2	1	0	167	12	2	2.64314	1	1
DL	0.399161	39	9	0	7	2	2	5	0	251	20	0	12.4573	1	0.494697
DL	0.399196	39	9	0	9	2	2	2	0	13	2	0	-1.6509	0	7.04946e-10
DL	0.399214	39	9	0	11	1	2	3	0	53	12	0	7.85459	0	1.33173e-09
DL	0.399232	39	9	0	7	6	5	1	0	200	8	0	3.86537	0	5.98278e-11
DL	0.399232	39	9	0	12	1	2	4	0	20	6	0	2.11636	0	1.2983e-05
DL	0.399304	39	9	1	1	2	2	1	0	110	12	1	2.61444	0	1.60031e-06
DL	0.399339	39	9	1	3	2	2	1	0	110	12	2	2.6542	1	1
DL	0.399375	39	9	1	1	6	5	2	0	759	20	0	14.1674	0	2.4225e-05
DL	0.399375	39	9	1	5	2	2	3	0	110	12	0	7.89692	0	6.90235e-10
DL	0.399411	39	9	1	7	2	2	4	0	43	6	0	2.03393	0	1.7173e-05
DL	0.399446	39	9	1	9	2	2	5	0	204	18	0	12.7889	0	3.56111e-10
DL	0.399482	39	9	1	7	6	5	1	0	200	8	0	3.94087	0	1.34032e-11
DL	0.399482	39	9	1	11	2	2	2	0	13	2	0	-1.61187	0	3.14445e-10
DL	0.399571	39	9	2	1	3	2	3	0	167	12	0	7.96771	0	0
DL	0.399625	39	9	2	1	6	5	2	0	620	18	0	14.1949	0	0
DL	0.399625	39	9	2	4	3	2	4	0	66	6	0	2.01263	0	6.45206e-10
DL	0.399661	39	9	2	7	2	2	5	0	204	18	0	12.5002	0	5.97434e-08
DL	0.399696	39	9	2	9	2	2	1	0	110	12	0	6.77016	0	0.000383886
DL	0.399732	39	9	2	7	6	5	1	0	200	8	0	3.90648	0	1.5566e-11
DL	0.399732	39	9	2	11	2	2	2	0	26	4	0	-1.54868	0	0.0292725
DL	0.399804	39	9	3	1	2	2	5	0	251	20	1	12.4687	0	0
DL	0.399839	39	9	3	3	2	2	5	0	251	20	2	12.4703	1	0.523817
DL	0.399875	39	9	3	1	6	5	2	0	759	20	0	14.2431	0	2.83338e-05
DL	0.399875	39	9	3	5	2	2	1	0	64	8	0	6.81942	0	0
DL	0.399911	39	9	3	7	2	2	2	0	26	4	0	-1.6123	0	0.0358981
DL	0.399946	39	9	3	9	2	2	3	0	110	12	0	7.88346	0	5.08161e-09
DL	0.399982	39	9	3	7	6	5	1	0	200	8	0	3.87124	0	1.78419e-11
DL	0.399982	39	9	3	11	2	2	4	0	43	6	0	1.71384	0	0.000154883
DL	0.400054	40	0	0	1	2	2	5	0	251	20	1	12.4292	0	0
DL	0.400089	40	0	0	3	2	2	5	0	251	20	2	12.3892	0	0.624219
DL	0.400125	40	0	0	1	6	5	2	0	759	20	0	14.2498	0	0.000108182
DL	0.400125	40	0	0	5	2	2	1	0	64	8	0	6.73825	0	9.99201e-15
DL	0.400161	40	0	0	7	2	2	2	0	26	4	0	-1.53968	1	0.0254269
DL	0.400196	40	0	0	9	2	2	3	0	110	12	0	7.85139	0	6.46096e-09
DL	0.400232	40	0	0	7	6	5	1	0	200	8	0	3.72622	0	1.13203e-10
DL	0.400232	40	0	0	11	2	2	4	0	43	6	0	1.74844	0	9.21866e-05
DL	0.400321	40	0	1	1	3	2	5	0	308	18	0	12.431	0	2.38172e-07
DL	0.400375	40	0	1	1	6	5	2	0	759	20	0	14.1663	0	1.53205e-08
DL	0.400375	40	0	1	4	3	2	1	0	167	12	0	2.65566	0	0
DL	0.400411	40	0	1	7	2	2	2	0	26	4	0	-0.261097	0	0.000138944
DL	0.400446	40	0	1	9	2	2	3	0	110	12	0	4.73352	1	0.967953
DL	0.400482	40	0	1	7	6	5	1	0	200	8	0	3.09406	0	3.40958e-05
DL	0.400482	40	0	1	11	2	2	4	0	43	6	0	-0.201674	1	0.396187
DL	0.400571	40	0	2	1	3	2	2	0	40	4	0	-0.184896	0	2.32344e-07
DL	0.400625	40	0	2	1	6	5	2	0	759	20	0	14.2518	0	7.14893e-11
DL	0.400625	40	0	2	4	3	2	3	0	167	12	0	4.76279	1	0.980158
DL	0.400661	40	0	2	7	2	2	4	0	43	6	0	-0.308427	1	0.494769
DL	0.400696	40	0	2	9	2	2	5	0	204	18	0	-11.3671	0	0.00478253
DL	0.400732	40	0	2	7	6	5	1	0	200	8	0	3.0914	0	7.95948e-06
DL	0.400732	40	0	2	11	2	2	1	0	110	12	0	2.594	1	1
DL	0.400821	40	0	3	1	3	2	4	0	66	6	0	-0.403034	1	0.407398
DL	0.400875	40	0	3	1	6	5	2	0	759	20	0	14.2735	0	4.45921e-12
DL	0.400875	40	0	3	4	3	2	5	0	308	18	0	-11.3707	1	1
DL	0.400911	40	0	3	7	2	2	1	0	110	12	0	-3.5475	1	1
DL	0.400946	40	0	3	9	2	2	2	0	26	4	0	-0.19158	0	8.40013e-05
DL	0.400982	40	0	3	7	6	5	1	0	200	8	0	3.00709	0	1.0878e-05
DL	0.400982	40	0	3	11	2	2	3	0	110	12	0	4.79339	0	0.954266
DL	0.401054	40	1	0	1	2	2	2	0	26	4	1	-0.186478	0	0
DL	0.401089	40	1	0	3	2	2	2	0	26	4	2	-0.156512	0	6.1933e-05
DL	0.401125	40	1	0	1	6	5	2	0	759	20	0	14.4256	0	1.16573e-15
DL	0.401125	40	1	0	5	2	2	1	0	43	6	0	2.62465	0	1.43041e-07
DL	0.401161	40	1	0	7	2	2	3	0	89	10	0	4.75476	0	0.0706608
DL	0.401196	40	1	0	9	2	2	4	0	26	4	0	-0.404017	0	0.000995732
DL	0.401232	40	1	0	7	6	5	1	0	200	8	0	3.06263	0	2.85287e-06
DL	0.401232	40	1	0	11	2	2	5	0	204	18	0	-11.4751	1	1
DL	0.401304	40	1	1	1	2	2	3	0	110	12	1	4.73378	0	0
DL	0.401339	40	1	1	3	2	2	3	0	110	12	2	4.72176	1	0.968983
DL	0.401375	40	1	1	1	6	5	2	0	759	20	0	14.4022	0	5.55112e-16
DL	0.401393	40	1	1	5	3	2	3	0	167	12	1	4.71574	0	0
DL	0.401446	40	1	1	8	3	2	3	0	167	12	2	4.6933	1	0.989321
DL	0.401482	40	1	1	7	6	5	1	0	200	8	0	3.06112	0	9.71364e-06
DL	0.401482	40	1	1	11	2	2	4	0	43	6	1	-0.539561	0	1.61537e-14
DL	0.401554	40	1	2	1	2	2	4	0	43	6	1	-0.50885	0	5.36238e-14
DL	0.401589	40	1	2	3	2	2	4	0	43	6	2	-0.495574	1	0.716782
DL	0.401625	40	1	2	1	6	5	2	0	759	20	0	14.4286	0	5.55112e-17
DL	0.401643	40	1	2	5	3	2	4	0	66	6	1	-0.480312	0	0
DL	0.401696	40	1	2	8	3	2	4	0	66	6	2	-0.414421	0	0.559824
DL	0.401732	40	1	2	7	6	5	1	0	200	8	0	3.10593	0	3.30871e-06
DL	0.401732	40	1	2	11	2	2	1	0	110	12	1	2.32311	0	0.00132562
DL	0.401821	40	1	3	1	3	2	5	0	308	18	1	-11.5159	1	1
DL	0.401875	40	1	3	1	6	5	2	0	759	20	0	14.3552	0	1.60982e-15
DL	0.401875	40	1	3	4	3	2	5	0	308	18	2	-11.5618	1	1
DL	0.401911	40	1	3	7	2	2	1	0	110	12	1	-4.33465	1	1
DL	0.401946	40	1	3	9	2	2	1	0	110	12	2	-4.33623	1	1
DL	0.401964	40	1	3	11	1	2	2	0	11	4	0	-0.0905674	0	1.44304e-05
DL	0.401982	40	1	3	7	6	5	1	0	200	8	0	3.0675	0	3.92343e-06
DL	0.401982	40	1	3	12	1	2	3	0	43	10	0	4.63444	0	0.152782
DL	0.402054	40	2	0	1	2	2	5	0	204	18	1	-11.5336	1	1
DL	0.402089	40	2	0	3	2	2	5	0	204	18	2	-11.5487	1	1
DL	0.402125	40	2	0	1	6	5	2	0	759	20	0	14.3703	0	7.77156e-16
DL	0.402125	40	2	0	5	2	2	4	0	26	4	0	-0.389156	0	0.00194798
DL	0.402161	40	2	0	7	2	2	1	0	43	6	0	-4.17487	1	1
DL	0.402196	40	2	0	9	2	2	2	0	26	4	0	-0.233101	0	3.78361e-05
DL	0.402232	40	2	0	7	6	5	1	0	200	8	0	3.11059	0	1.09822e-06
DL	0.402232	40	2	0	11	2	2	3	0	89	10	0	4.68621	0	0
DL	0.402321	40	2	1	1	3	2	4	0	40	4	0	-0.361931	0	4.19159e-05
DL	0.402375	40	2	1	1	6	5	2	0	759	20	0	14.3808	0	6.10623e-16
DL	0.402375	40	2	1	4	3	2	1	0	66	6	0	2.27172	0	2.28033e-10
DL	0.402429	40	2	1	7	3	2	2	0	40	4	0	-0.332931	0	2.56394e-07
DL	0.402482	40	2	1	7	6	5	1	0	200	8	0	3.08553	0	2.23566e-07
DL	0.402482	40	2	1	10	3	2	3	0	135	10	0	4.72058	0	0.0414074
DL	0.402571	40	2	2	1	3	2	5	0	308	18	3	-11.5581	1	1
DL	0.402625	40	2	2	1	6	5	2	0	759	20	0	14.3868	0	1.94289e-15
DL	0.402625	40	2	2	4	3	2	4	0	40	4	0	-0.574319	0	0.00023846
DL	0.402679	40	2	2	7	3	2	2	0	40	4	0	-0.185516	0	3.26397e-08
